6894:17,302,58,508,654,84,616,564,301,518
6895:17,302,616,654,58,8,1102,650,542,564
6898:4,2,3,5,1,6,30415,44870,83280,94813
6903:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
6932:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
6933:7,2,3,4,5,6,1,30415,44870,83280
6935:1,2,3,30415,44870,83280,94813,79150,75219,99168
6939:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
6948:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
6950:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
6958:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
6960:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
6966:17,8,616,245,58,654,518,1023,15,1126
6977:302,654,616,17,8,650,58,861,289,84
6982:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
6983:17,542,616,654,15,518,32,58,302,61
6984:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
6992:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7005:81,5767,15380,3137,780,238,1462,3599,542,11
7019:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7027:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7034:17,302,654,616,58,650,542,15,32,61
7035:17,302,616,58,654,29,363,650,542,518
7036:3,2,1,30415,44870,83280,94813,79150,75219,99168
7044:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7053:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7059:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7069:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7077:17,616,654,302,542,58,15,518,32,61
7096:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7112:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7116:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7118:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7133:17,616,654,302,58,542,8,15,61,518
7137:654,17,616,302,58,542,32,61,564,518
7140:81,780,226,140,3423,986,8511,1749,3137,5767
7159:2,3,1,30415,44870,83280,94813,79150,75219,99168
7173:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7178:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7183:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7184:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7188:168,8860,984,5480,719,9874,14226,3698,1400,4873
7192:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7196:1,2,30415,44870,83280,94813,79150,75219,99168,106354
7203:3,4,2,1,30415,44870,83280,94813,79150,75219
7214:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7224:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7225:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7230:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7232:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7239:81,140,1749,780,3423,229,29,1539,2204,2379
7242:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7254:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
7268:17,654,616,58,302,84,15,542,861,32
7291:17,378,8,402,2193,1405,1023,1402,1382,1471
7294:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7299:17,616,654,302,518,58,8,542,15,84
7303:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
7326:17,8,616,245,542,518,1119,32,787,508
7340:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7346:2,1,30415,44870,83280,94813,79150,75219,99168,106354
7348:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7351:245,4268,1405,94,2200,65,17,32,131,5117
7356:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7366:17,654,518,361,8,84,302,616,1102,354
7367:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7383:1,3,2,30415,44870,83280,94813,79150,75219,99168
7397:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7410:17,616,302,654,58,542,32,8,15,518
7414:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7419:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7429:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
7433:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7444:17,654,302,616,58,650,542,564,76,84
7451:17,616,302,518,508,554,1099,2200,238,76
7461:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7466:17,616,302,654,58,8,736,518,61,542
7467:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7488:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
7489:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7517:17,616,58,654,302,542,236,650,76,3448
7518:17,76,500,1913,302,616,5794,58,358,508
7519:17,302,654,616,58,542,29,84,15,518
7527:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7542:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7555:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7556:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7558:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7563:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7572:2543,1011,17486,8392,9189,9435,11855,4671,42989,3034
7586:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7590:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7603:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7605:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7607:840,157,3196,2548,10541,197,5111,14793,27070,731
7608:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7612:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7617:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7637:5,3,1,2,4,30415,44870,83280,94813,79150
7657:1,2,3,6,4,7,5,30415,44870,83280
7661:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7678:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7682:17,840,616,2548,301,10541,654,3196,15,58
7692:17,508,81,616,354,94,654,58,302,301
7699:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7707:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7708:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7713:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7734:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7741:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
7742:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7743:17,58,302,650,542,29,32,3425,407,8
7751:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7760:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7766:1,2,30415,44870,83280,94813,79150,75219,99168,106354
7787:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7813:1,3,2,30415,44870,83280,94813,79150,75219,99168
7818:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7823:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7825:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7833:17,616,58,302,654,542,15,518,8,32
7841:2,1,30415,44870,83280,94813,79150,75219,99168,106354
7844:17,508,616,70,226,1462,1023,1535,76,245
7850:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7863:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7869:81,542,616,76,17,15,500,508,654,780
7888:17,302,58,654,616,29,61,650,15,8
7889:17,616,302,654,58,542,8,518,15,32
7894:6,1,5,3,2,4,30415,44870,83280,94813
7903:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7915:17,616,650,302,58,518,2024,322,61,84
7921:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7945:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7946:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7949:2,1,30415,44870,83280,94813,79150,75219,99168,106354
7951:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7958:4,7,3,8,2,5,6,1,30415,44870
7962:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
7964:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
7967:17,302,70,8,138,616,84,521,354,1762
7969:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7975:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7976:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7977:17,616,654,302,245,15,518,58,542,364
7981:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
7990:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8002:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8008:1,4,3,2,5,30415,44870,83280,94813,79150
8009:4,5,6,1,7,3,2,30415,44870,83280
8023:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
8032:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8036:168,574,984,1740,13567,135,22159,2642,2888,4877
8054:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8065:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8068:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8069:17,616,302,58,654,8,650,861,32,542
8081:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8090:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8097:2103,168,1400,8860,719,1326,8733,9874,984,760
8103:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
8104:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8130:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8134:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8137:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8141:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8144:1957,17,810,370,3661,302,58,27108,13901,6
8150:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8159:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8161:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8163:1405,2200,616,65,17,518,15,542,8,58
8184:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8186:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8200:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8206:654,616,17,354,76,302,32,542,58,508
8217:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8224:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8225:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8227:2265,1913,508,2139,226,1535,535,616,1344,131
8229:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8245:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8263:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8264:302,616,17,654,58,650,542,32,564,861
8270:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8276:17,245,616,564,1410,302,8,61,58,32
8285:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8286:3,1,2,4,30415,44870,83280,94813,79150,75219
8287:616,17,58,302,542,861,654,650,8,518
8290:2,1,30415,44870,83280,94813,79150,75219,99168,106354
8310:542,1511,650,17,245,226,381,616,6,1344
8314:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8325:4,1,6,3,5,2,30415,44870,83280,94813
8326:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8334:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8336:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8343:17,518,8,84,616,2302,302,32,58,542
8347:2,1,30415,44870,83280,94813,79150,75219,99168,106354
8352:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8368:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8380:17,302,654,58,616,518,84,8,29,245
8396:17,616,1023,70,8,508,654,61,94,1382
8401:1187,1119,224,84,518,17,1535,901,245,2789
8406:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8411:17,2548,168,719,7838,301,5480,1405,245,8
8413:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8435:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8449:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8450:17,616,58,654,302,364,245,15,542,61
8476:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8477:17,58,616,654,302,101,289,542,650,861
8491:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8499:2,4,5,7,6,3,9,8,1,30415
8500:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8510:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
8513:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8517:3,1,2,30415,44870,83280,94813,79150,75219,99168
8530:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8531:103,245,2200,518,5117,131,2955,15,1126,17
8534:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
8536:616,302,542,61,58,62,17,1614,3101,486
8537:1460,752,4103,2351,2153,4422,5480,9800,17,168
8552:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8569:1,2,4,3,30415,44870,83280,94813,79150,75219
8578:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8581:224,58,654,76,302,650,45,409,32,508
8582:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8600:6,5,2,4,8,7,1,3,30415,44870
8603:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8635:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
8636:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8637:654,302,17,616,29,564,58,650,15,162
8644:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8651:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8660:17,302,787,654,542,58,518,1305,138,32
8670:654,17,238,508,616,542,58,302,285,61
8681:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8692:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8711:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8717:8,787,1471,518,1382,17,101,508,4967,4697
8718:2528,1651,2354,12093,16658,8783,4093,6117,6901,4146
8719:5,3,2,1,6,4,30415,44870,83280,94813
8735:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8736:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8746:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8747:2,1,30415,44870,83280,94813,79150,75219,99168,106354
8755:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8760:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8765:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
8768:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8771:17,58,302,616,654,8,650,542,15,861
8774:1,3,2,8,4,5,9,7,6,30415
8782:1,2,30415,44870,83280,94813,79150,75219,99168,106354
8788:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8789:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8790:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8802:2,1,30415,44870,83280,94813,79150,75219,99168,106354
8810:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8812:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8822:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8825:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8844:168,984,5480,9874,8860,719,8733,1400,2103,574
8850:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8852:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8862:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
8863:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8868:1,2,3,30415,44870,83280,94813,79150,75219,99168
8870:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8872:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8877:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8889:4,1,2,3,30415,44870,83280,94813,79150,75219
8890:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8900:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8906:8,4,6,5,3,1,7,2,30415,44870
8912:17,302,654,616,58,650,138,15,29,84
8913:17,1332,24720,769,364,302,1196,518,616,650
8915:17,302,654,84,58,8,245,1126,322,2200
8916:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
8920:17,302,866,654,1102,361,84,354,8,736
8924:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8931:8,17,616,654,58,302,245,15,787,650
8935:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8936:3,2,1,30415,44870,83280,94813,79150,75219,99168
8958:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
8984:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9000:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9001:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9013:17,616,58,302,654,542,15,32,518,61
9024:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9079:17,58,302,654,616,650,224,861,542,32
9085:2,4,5,7,8,3,6,1,30415,44870
9096:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9098:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9106:17,302,616,654,58,542,61,15,650,32
9111:6,1,5,2,4,3,7,30415,44870,83280
9122:17,302,654,58,616,542,29,8,518,15
9128:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9135:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9141:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9152:1,2,30415,44870,83280,94813,79150,75219,99168,106354
9155:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9157:2,1,30415,44870,83280,94813,79150,75219,99168,106354
9158:17,518,32,616,245,8,542,656,1126,15
9159:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9160:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9161:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9171:17,84,1957,363,302,654,616,8,518,29
9173:17,302,58,654,616,29,162,322,542,61
9200:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9224:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
9225:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9233:58,616,302,1196,61,62,162,8,17,654
9236:774,1827,3506,2714,2403,2696,1524,3207,2559,5587
9237:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9238:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9245:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9249:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9256:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9276:302,616,17,58,654,542,861,650,8,1196
9288:17,496,1382,542,32,508,564,518,1044,40
9290:17,616,61,518,542,15,654,302,245,58
9291:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9310:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9312:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9313:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9331:17,302,654,58,616,29,650,8,61,542
9333:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9350:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9357:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9359:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9364:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9368:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9369:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9371:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9381:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9389:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9394:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9400:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9402:168,8860,5480,719,984,661,9874,1400,3698,2103
9420:774,1827,2714,2403,2696,3207,3506,970,1524,899
9431:17,616,654,302,58,518,8,15,564,542
9432:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9433:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9437:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9442:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9443:1,3,6,5,9,7,8,4,2,30415
9451:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9473:17,245,8,873,1410,518,3256,363,616,947
9474:17,616,302,654,58,76,899,542,61,1187
9486:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9487:17,616,654,58,302,542,15,61,32,518
9489:302,654,58,17,542,61,1403,2030,616,162
9494:1,2,4,3,30415,44870,83280,94813,79150,75219
9498:168,8860,5480,984,719,9874,661,2103,8733,1400
9499:5,7,2,1,3,8,6,4,30415,44870
9500:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9507:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9514:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9525:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9528:1,3,2,30415,44870,83280,94813,79150,75219,99168
9531:17,302,616,654,8,58,518,84,542,564
9535:17,8,616,564,1405,508,32,518,542,58
9538:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9541:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9553:5,2,6,3,4,1,30415,44870,83280,94813
9568:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9570:17,302,29,616,542,58,94,650,1220,97
9571:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9573:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9576:17,302,654,616,58,8,84,542,518,15
9580:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9590:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9593:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9606:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9612:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9613:616,17,654,302,542,58,15,650,518,32
9614:17,58,101,654,302,32,224,542,564,616
9630:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9665:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9666:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9668:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9680:17,302,616,654,58,650,84,29,518,542
9685:302,17,654,616,58,650,29,1245,61,230
9693:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9694:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9696:3,1,2,30415,44870,83280,94813,79150,75219,99168
9711:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9722:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9727:2,1,30415,44870,83280,94813,79150,75219,99168,106354
9742:654,302,17,616,361,650,84,542,58,518
9745:12557,21715,1219,26123,26303,17,302,616,8,654
9752:17,616,302,542,654,58,518,15,8,61
9753:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9755:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9757:17,654,616,302,542,518,1196,58,84,15
9786:17,302,616,58,654,518,542,8,650,29
9808:17,616,302,58,654,542,8,518,32,61
9810:17,616,654,58,302,84,8,518,542,1102
9812:302,58,17,616,542,15,654,61,29,861
9813:17,616,8,518,302,58,14636,2026,554,61
9818:2,5,6,7,8,3,4,1,30415,44870
9820:17,616,654,508,8,15,76,542,302,1405
9824:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9827:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9831:1,2,30415,44870,83280,94813,79150,75219,99168,106354
9834:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9837:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9839:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9840:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9864:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9879:17,58,616,654,302,289,84,4032,224,6
9890:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9891:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9892:20855,11358,4,698,10033,21640,21442,5053,13555,66271
9896:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9899:4,2,3,1,30415,44870,83280,94813,79150,75219
9900:17,58,654,703,542,616,29,650,15,302
9911:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9926:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9927:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9929:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9944:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9945:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9946:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
9961:17,654,302,616,58,224,650,29,289,162
9984:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
10030:3,1,2,30415,44870,83280,94813,79150,75219,99168
10040:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
10050:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
10051:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
10073:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
10078:245,787,2302,363,678,17,518,1344,194,61
10082:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
10084:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
10086:70,1023,17,8,354,1099,3163,381,559,616
10088:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
10090:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
10110:1,30415,44870,83280,94813,79150,75219,99168,106354,103523
10111:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
10115:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
10117:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
10130:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
10132:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
10133:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
10136:17,616,58,302,654,650,542,94,1196,564
10140:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
10148:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
10155:17,654,58,42089,131,302,61,84,26131,15180
10156:2,3,1,30415,44870,83280,94813,79150,75219,99168
10194:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
10196:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
10200:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
10210:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
10233:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
10235:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
10236:1,8,2,3,5,9,4,7,6,30415
10237:1,2,30415,44870,83280,94813,79150,75219,99168,106354
10249:654,616,17,564,58,542,8,302,6491,650
10254:15228,6456,9862,9041,18687,32895,14657,11450,18386,20861
10267:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
10275:17,616,302,58,654,542,518,8,15,650
10276:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
10279:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
10302:30415,44870,83280,94813,79150,75219,99168,106354,103523,43559
